attendId,empId,month,year,workDays,absenceDays,overtimeHours,lateCount
ATT0006830,EMP0570,2,2024,20,2,5,0
ATT0006831,EMP0570,3,2024,21,3,11,0
ATT0006832,EMP0570,4,2024,20,1,5,2
ATT0006833,EMP0570,5,2024,21,3,11,3
ATT0006834,EMP0570,6,2024,20,2,15,3
ATT0006835,EMP0570,7,2024,18,0,9,0
ATT0006836,EMP0570,8,2024,20,2,16,0
ATT0006837,EMP0570,9,2024,19,2,3,0
ATT0006838,EMP0570,10,2024,21,0,16,1
ATT0006839,EMP0570,11,2024,20,0,13,3
ATT0006840,EMP0570,12,2024,18,3,15,1
ATT0006841,EMP0571,1,2024,18,3,9,3
ATT0006842,EMP0571,2,2024,19,3,0,0
ATT0006843,EMP0571,3,2024,21,1,5,0
ATT0006844,EMP0571,4,2024,20,0,6,2
ATT0006845,EMP0571,5,2024,20,3,2,1
ATT0006846,EMP0571,6,2024,18,0,11,2
ATT0006847,EMP0571,7,2024,19,1,15,0
ATT0006848,EMP0571,8,2024,18,3,16,1
ATT0006849,EMP0571,9,2024,19,0,10,1
ATT0006850,EMP0571,10,2024,19,1,16,2
ATT0006851,EMP0571,11,2024,20,1,9,1
ATT0006852,EMP0571,12,2024,18,1,19,2
ATT0006853,EMP0572,1,2024,21,0,18,2
ATT0006854,EMP0572,2,2024,19,3,16,0
ATT0006855,EMP0572,3,2024,19,1,19,2
ATT0006856,EMP0572,4,2024,19,3,12,3
ATT0006857,EMP0572,5,2024,21,1,12,1
ATT0006858,EMP0572,6,2024,18,3,10,3
ATT0006859,EMP0572,7,2024,19,3,2,3
ATT0006860,EMP0572,8,2024,20,2,17,1
ATT0006861,EMP0572,9,2024,20,2,15,2
ATT0006862,EMP0572,10,2024,20,3,18,1
ATT0006863,EMP0572,11,2024,19,0,6,0
ATT0006864,EMP0572,12,2024,18,2,2,2
ATT0006865,EMP0573,1,2024,21,1,8,1
ATT0006866,EMP0573,2,2024,20,2,4,2
ATT0006867,EMP0573,3,2024,19,3,8,1
ATT0006868,EMP0573,4,2024,22,1,9,0
ATT0006869,EMP0573,5,2024,18,2,12,3
ATT0006870,EMP0573,6,2024,20,3,11,3
ATT0006871,EMP0573,7,2024,19,3,10,3
ATT0006872,EMP0573,8,2024,22,0,4,0
ATT0006873,EMP0573,9,2024,20,1,4,3
ATT0006874,EMP0573,10,2024,21,2,1,3
ATT0006875,EMP0573,11,2024,22,0,10,0
ATT0006876,EMP0573,12,2024,19,3,7,0
ATT0006877,EMP0574,1,2024,19,3,15,0
ATT0006878,EMP0574,2,2024,19,2,8,3
ATT0006879,EMP0574,3,2024,19,3,11,2
ATT0006880,EMP0574,4,2024,19,1,9,2
ATT0006881,EMP0574,5,2024,18,3,19,0
ATT0006882,EMP0574,6,2024,22,1,1,3
ATT0006883,EMP0574,7,2024,18,2,7,3
ATT0006884,EMP0574,8,2024,20,1,13,3
ATT0006885,EMP0574,9,2024,22,3,8,3
ATT0006886,EMP0574,10,2024,22,0,7,3
ATT0006887,EMP0574,11,2024,22,3,2,3
ATT0006888,EMP0574,12,2024,19,1,2,3
ATT0006889,EMP0575,1,2024,21,1,2,2
ATT0006890,EMP0575,2,2024,18,2,7,0
ATT0006891,EMP0575,3,2024,20,0,1,2
ATT0006892,EMP0575,4,2024,20,2,2,3
ATT0006893,EMP0575,5,2024,18,2,4,3
ATT0006894,EMP0575,6,2024,21,3,7,0
ATT0006895,EMP0575,7,2024,19,1,17,3
ATT0006896,EMP0575,8,2024,21,2,20,0
ATT0006897,EMP0575,9,2024,22,3,18,3
ATT0006898,EMP0575,10,2024,21,2,11,2
ATT0006899,EMP0575,11,2024,22,1,15,1
ATT0006900,EMP0575,12,2024,20,3,13,2
ATT0006901,EMP0576,1,2024,18,1,0,1
ATT0006902,EMP0576,2,2024,19,3,18,0
ATT0006903,EMP0576,3,2024,18,0,9,3
ATT0006904,EMP0576,4,2024,19,1,8,2
ATT0006905,EMP0576,5,2024,19,2,15,2
ATT0006906,EMP0576,6,2024,18,3,2,0
ATT0006907,EMP0576,7,2024,21,1,3,3
ATT0006908,EMP0576,8,2024,19,1,12,0
ATT0006909,EMP0576,9,2024,22,0,16,0
ATT0006910,EMP0576,10,2024,21,1,6,0
ATT0006911,EMP0576,11,2024,19,2,5,3
ATT0006912,EMP0576,12,2024,19,2,0,3
ATT0006913,EMP0577,1,2024,19,2,11,0
ATT0006914,EMP0577,2,2024,22,2,1,2
ATT0006915,EMP0577,3,2024,21,3,16,2
ATT0006916,EMP0577,4,2024,21,1,3,2
ATT0006917,EMP0577,5,2024,22,0,18,0
ATT0006918,EMP0577,6,2024,19,2,7,3
ATT0006919,EMP0577,7,2024,21,3,6,1
ATT0006920,EMP0577,8,2024,18,3,4,3
ATT0006921,EMP0577,9,2024,20,2,14,2
ATT0006922,EMP0577,10,2024,18,2,2,3
ATT0006923,EMP0577,11,2024,20,0,4,2
ATT0006924,EMP0577,12,2024,21,1,13,2
ATT0006925,EMP0578,1,2024,21,1,9,1
ATT0006926,EMP0578,2,2024,21,2,3,1
ATT0006927,EMP0578,3,2024,21,3,14,3
ATT0006928,EMP0578,4,2024,20,2,8,2
ATT0006929,EMP0578,5,2024,20,1,8,3
ATT0006930,EMP0578,6,2024,18,3,6,0
ATT0006931,EMP0578,7,2024,22,1,11,1
ATT0006932,EMP0578,8,2024,20,1,14,3
ATT0006933,EMP0578,9,2024,22,3,10,2
ATT0006934,EMP0578,10,2024,21,2,20,0
ATT0006935,EMP0578,11,2024,20,0,14,0
ATT0006936,EMP0578,12,2024,20,3,20,1
ATT0006937,EMP0579,1,2024,18,0,0,1
ATT0006938,EMP0579,2,2024,21,2,14,3
ATT0006939,EMP0579,3,2024,20,2,3,2
ATT0006940,EMP0579,4,2024,21,0,2,3
ATT0006941,EMP0579,5,2024,21,1,4,3
ATT0006942,EMP0579,6,2024,20,2,15,1
ATT0006943,EMP0579,7,2024,18,2,19,3
ATT0006944,EMP0579,8,2024,18,1,13,2
ATT0006945,EMP0579,9,2024,22,2,0,2
ATT0006946,EMP0579,10,2024,21,3,6,1
ATT0006947,EMP0579,11,2024,21,2,19,0
ATT0006948,EMP0579,12,2024,21,2,0,1
ATT0006949,EMP0580,1,2024,21,1,11,1
ATT0006950,EMP0580,2,2024,22,1,20,3
ATT0006951,EMP0580,3,2024,18,0,15,3
ATT0006952,EMP0580,4,2024,22,3,12,3
ATT0006953,EMP0580,5,2024,20,1,15,0
ATT0006954,EMP0580,6,2024,19,3,14,2
ATT0006955,EMP0580,7,2024,22,0,8,0
ATT0006956,EMP0580,8,2024,22,1,12,0
ATT0006957,EMP0580,9,2024,19,3,10,0
ATT0006958,EMP0580,10,2024,21,3,18,1
ATT0006959,EMP0580,11,2024,22,3,3,0
ATT0006960,EMP0580,12,2024,18,3,0,0
ATT0006961,EMP0581,1,2024,21,0,20,1
ATT0006962,EMP0581,2,2024,18,1,2,2
ATT0006963,EMP0581,3,2024,22,2,2,1
ATT0006964,EMP0581,4,2024,21,0,4,3
ATT0006965,EMP0581,5,2024,22,2,17,0
ATT0006966,EMP0581,6,2024,19,1,11,3
ATT0006967,EMP0581,7,2024,21,3,8,3
ATT0006968,EMP0581,8,2024,19,2,0,1
ATT0006969,EMP0581,9,2024,22,1,18,1
ATT0006970,EMP0581,10,2024,22,0,19,2
ATT0006971,EMP0581,11,2024,18,2,18,0
ATT0006972,EMP0581,12,2024,21,2,1,3
ATT0006973,EMP0582,1,2024,20,1,14,0
ATT0006974,EMP0582,2,2024,21,1,12,3
ATT0006975,EMP0582,3,2024,22,0,6,1
ATT0006976,EMP0582,4,2024,19,3,9,1
ATT0006977,EMP0582,5,2024,20,0,7,3
ATT0006978,EMP0582,6,2024,22,3,0,1
ATT0006979,EMP0582,7,2024,20,1,12,0
ATT0006980,EMP0582,8,2024,22,3,20,0
ATT0006981,EMP0582,9,2024,20,1,16,1
ATT0006982,EMP0582,10,2024,21,3,2,2
ATT0006983,EMP0582,11,2024,18,1,3,2
ATT0006984,EMP0582,12,2024,22,1,13,0
ATT0006985,EMP0583,1,2024,22,0,3,3
ATT0006986,EMP0583,2,2024,18,2,20,2
ATT0006987,EMP0583,3,2024,21,0,15,2
ATT0006988,EMP0583,4,2024,22,2,13,1
ATT0006989,EMP0583,5,2024,18,3,20,2
ATT0006990,EMP0583,6,2024,19,2,2,3
ATT0006991,EMP0583,7,2024,19,0,14,3
ATT0006992,EMP0583,8,2024,18,0,3,1
ATT0006993,EMP0583,9,2024,22,0,16,3
ATT0006994,EMP0583,10,2024,20,1,1,3
ATT0006995,EMP0583,11,2024,22,2,11,0
ATT0006996,EMP0583,12,2024,20,3,6,3
ATT0006997,EMP0584,1,2024,18,0,7,1
ATT0006998,EMP0584,2,2024,18,0,6,2
ATT0006999,EMP0584,3,2024,19,3,13,1
ATT0007000,EMP0584,4,2024,21,3,7,2
ATT0007001,EMP0584,5,2024,19,0,5,3
ATT0007002,EMP0584,6,2024,20,2,20,1
ATT0007003,EMP0584,7,2024,18,1,11,2
ATT0007004,EMP0584,8,2024,21,0,12,0
ATT0007005,EMP0584,9,2024,22,2,12,3
ATT0007006,EMP0584,10,2024,21,3,4,2
ATT0007007,EMP0584,11,2024,20,2,2,0
ATT0007008,EMP0584,12,2024,22,3,4,3
ATT0007009,EMP0585,1,2024,22,2,3,3
ATT0007010,EMP0585,2,2024,18,0,17,3
ATT0007011,EMP0585,3,2024,22,1,11,3
ATT0007012,EMP0585,4,2024,21,0,13,0
ATT0007013,EMP0585,5,2024,21,0,4,3
ATT0007014,EMP0585,6,2024,22,2,7,1
ATT0007015,EMP0585,7,2024,21,2,3,1
ATT0007016,EMP0585,8,2024,19,3,3,3
ATT0007017,EMP0585,9,2024,18,1,1,0
ATT0007018,EMP0585,10,2024,19,2,5,3
ATT0007019,EMP0585,11,2024,21,1,13,1
ATT0007020,EMP0585,12,2024,19,2,7,1
ATT0007021,EMP0586,1,2024,22,0,12,3
ATT0007022,EMP0586,2,2024,18,0,20,0
ATT0007023,EMP0586,3,2024,20,1,17,3
ATT0007024,EMP0586,4,2024,22,2,18,2
ATT0007025,EMP0586,5,2024,18,0,6,2
ATT0007026,EMP0586,6,2024,19,3,10,3
ATT0007027,EMP0586,7,2024,21,0,8,0
ATT0007028,EMP0586,8,2024,19,3,14,0
ATT0007029,EMP0586,9,2024,18,3,0,1
ATT0007030,EMP0586,10,2024,18,3,0,2
ATT0007031,EMP0586,11,2024,19,2,15,0
ATT0007032,EMP0586,12,2024,20,1,15,3
ATT0007033,EMP0587,1,2024,18,1,3,3
ATT0007034,EMP0587,2,2024,19,0,0,2
ATT0007035,EMP0587,3,2024,20,3,19,1
ATT0007036,EMP0587,4,2024,22,2,3,1
ATT0007037,EMP0587,5,2024,20,0,6,2
ATT0007038,EMP0587,6,2024,18,2,18,2
ATT0007039,EMP0587,7,2024,19,1,3,3
ATT0007040,EMP0587,8,2024,22,0,9,3
ATT0007041,EMP0587,9,2024,19,0,13,1
ATT0007042,EMP0587,10,2024,21,1,9,3
ATT0007043,EMP0587,11,2024,22,0,9,2
ATT0007044,EMP0587,12,2024,20,0,12,1
ATT0007045,EMP0588,1,2024,19,3,9,1
ATT0007046,EMP0588,2,2024,19,2,0,1
ATT0007047,EMP0588,3,2024,20,1,12,2
ATT0007048,EMP0588,4,2024,18,3,20,0
ATT0007049,EMP0588,5,2024,20,3,7,1
ATT0007050,EMP0588,6,2024,18,3,3,3
ATT0007051,EMP0588,7,2024,20,3,3,0
ATT0007052,EMP0588,8,2024,19,0,8,2
ATT0007053,EMP0588,9,2024,21,1,9,1
ATT0007054,EMP0588,10,2024,20,3,2,1
ATT0007055,EMP0588,11,2024,20,3,19,2
ATT0007056,EMP0588,12,2024,21,1,3,0
ATT0007057,EMP0589,1,2024,18,3,15,1
ATT0007058,EMP0589,2,2024,22,3,14,3
ATT0007059,EMP0589,3,2024,18,3,6,0
ATT0007060,EMP0589,4,2024,20,0,11,0
ATT0007061,EMP0589,5,2024,22,3,5,3
ATT0007062,EMP0589,6,2024,22,3,19,2
ATT0007063,EMP0589,7,2024,22,1,9,2
ATT0007064,EMP0589,8,2024,19,1,5,2
ATT0007065,EMP0589,9,2024,22,1,8,3
ATT0007066,EMP0589,10,2024,19,1,18,0
ATT0007067,EMP0589,11,2024,19,1,17,2
ATT0007068,EMP0589,12,2024,22,0,17,1
ATT0007069,EMP0590,1,2024,20,2,9,2
ATT0007070,EMP0590,2,2024,22,1,14,1
ATT0007071,EMP0590,3,2024,19,0,15,0
ATT0007072,EMP0590,4,2024,19,1,20,3
ATT0007073,EMP0590,5,2024,21,2,19,1
ATT0007074,EMP0590,6,2024,20,0,7,2
ATT0007075,EMP0590,7,2024,22,0,16,3
ATT0007076,EMP0590,8,2024,21,3,13,1
ATT0007077,EMP0590,9,2024,18,1,2,0
ATT0007078,EMP0590,10,2024,18,2,17,1
ATT0007079,EMP0590,11,2024,20,0,3,0
ATT0007080,EMP0590,12,2024,19,3,9,1
ATT0007081,EMP0591,1,2024,21,1,9,1
ATT0007082,EMP0591,2,2024,18,3,8,1
ATT0007083,EMP0591,3,2024,18,1,14,3
ATT0007084,EMP0591,4,2024,21,2,20,3
ATT0007085,EMP0591,5,2024,21,2,7,2
ATT0007086,EMP0591,6,2024,21,2,0,1
ATT0007087,EMP0591,7,2024,19,1,12,1
ATT0007088,EMP0591,8,2024,18,2,3,1
ATT0007089,EMP0591,9,2024,20,1,16,3
ATT0007090,EMP0591,10,2024,19,1,9,1
ATT0007091,EMP0591,11,2024,20,1,2,1
ATT0007092,EMP0591,12,2024,20,2,12,0
ATT0007093,EMP0592,1,2024,19,2,13,1
ATT0007094,EMP0592,2,2024,20,0,6,0
ATT0007095,EMP0592,3,2024,21,3,5,3
ATT0007096,EMP0592,4,2024,22,0,19,1
ATT0007097,EMP0592,5,2024,21,3,0,3
ATT0007098,EMP0592,6,2024,18,0,13,3
ATT0007099,EMP0592,7,2024,22,0,17,1
ATT0007100,EMP0592,8,2024,20,3,0,0
ATT0007101,EMP0592,9,2024,19,0,16,3
ATT0007102,EMP0592,10,2024,21,3,14,3
ATT0007103,EMP0592,11,2024,21,2,5,2
ATT0007104,EMP0592,12,2024,18,0,3,2
ATT0007105,EMP0593,1,2024,18,2,3,0
ATT0007106,EMP0593,2,2024,20,1,9,3
ATT0007107,EMP0593,3,2024,22,3,12,1
ATT0007108,EMP0593,4,2024,18,3,12,0
ATT0007109,EMP0593,5,2024,21,1,7,1
ATT0007110,EMP0593,6,2024,20,2,10,0
ATT0007111,EMP0593,7,2024,21,2,10,2
ATT0007112,EMP0593,8,2024,21,0,10,2
ATT0007113,EMP0593,9,2024,21,2,20,0
ATT0007114,EMP0593,10,2024,18,2,1,0
ATT0007115,EMP0593,11,2024,21,1,19,3
ATT0007116,EMP0593,12,2024,18,3,9,0
ATT0007117,EMP0594,1,2024,20,0,9,1
ATT0007118,EMP0594,2,2024,22,3,1,0
ATT0007119,EMP0594,3,2024,19,1,13,2
ATT0007120,EMP0594,4,2024,22,1,7,2
ATT0007121,EMP0594,5,2024,22,3,4,1
ATT0007122,EMP0594,6,2024,18,0,18,0
ATT0007123,EMP0594,7,2024,22,1,15,1
ATT0007124,EMP0594,8,2024,22,3,2,0
ATT0007125,EMP0594,9,2024,18,0,18,2
ATT0007126,EMP0594,10,2024,18,2,10,3
ATT0007127,EMP0594,11,2024,19,0,19,0
ATT0007128,EMP0594,12,2024,19,1,12,0
ATT0007129,EMP0595,1,2024,19,3,6,1
ATT0007130,EMP0595,2,2024,22,1,5,2
ATT0007131,EMP0595,3,2024,22,0,1,0
ATT0007132,EMP0595,4,2024,19,0,3,1
ATT0007133,EMP0595,5,2024,21,3,15,2
ATT0007134,EMP0595,6,2024,18,3,12,2
ATT0007135,EMP0595,7,2024,21,3,5,2
ATT0007136,EMP0595,8,2024,22,3,1,3
ATT0007137,EMP0595,9,2024,21,3,12,1
ATT0007138,EMP0595,10,2024,21,2,17,0
ATT0007139,EMP0595,11,2024,22,2,11,3
ATT0007140,EMP0595,12,2024,19,0,4,3
ATT0007141,EMP0596,1,2024,22,0,9,3
ATT0007142,EMP0596,2,2024,19,0,9,0
ATT0007143,EMP0596,3,2024,20,1,5,1
ATT0007144,EMP0596,4,2024,21,1,2,1
ATT0007145,EMP0596,5,2024,18,2,11,2
ATT0007146,EMP0596,6,2024,22,3,16,2
ATT0007147,EMP0596,7,2024,20,3,3,3
ATT0007148,EMP0596,8,2024,19,3,3,2
ATT0007149,EMP0596,9,2024,18,3,19,2
ATT0007150,EMP0596,10,2024,18,2,16,0
ATT0007151,EMP0596,11,2024,21,1,14,1
ATT0007152,EMP0596,12,2024,19,2,15,1
ATT0007153,EMP0597,1,2024,18,2,13,3
ATT0007154,EMP0597,2,2024,22,1,4,0
ATT0007155,EMP0597,3,2024,20,2,17,1
ATT0007156,EMP0597,4,2024,22,1,2,1
ATT0007157,EMP0597,5,2024,19,1,13,1
ATT0007158,EMP0597,6,2024,20,3,7,3
ATT0007159,EMP0597,7,2024,20,0,14,1
ATT0007160,EMP0597,8,2024,18,2,13,1
ATT0007161,EMP0597,9,2024,21,0,19,3
ATT0007162,EMP0597,10,2024,21,1,12,3
ATT0007163,EMP0597,11,2024,19,1,13,1
ATT0007164,EMP0597,12,2024,22,1,12,3
ATT0007165,EMP0598,1,2024,18,3,9,1
ATT0007166,EMP0598,2,2024,20,1,7,1
ATT0007167,EMP0598,3,2024,22,3,20,2
ATT0007168,EMP0598,4,2024,18,0,8,0
ATT0007169,EMP0598,5,2024,20,2,5,0
ATT0007170,EMP0598,6,2024,20,2,8,1
ATT0007171,EMP0598,7,2024,18,3,6,2
ATT0007172,EMP0598,8,2024,19,2,10,2
ATT0007173,EMP0598,9,2024,19,3,9,3
ATT0007174,EMP0598,10,2024,20,0,17,3
ATT0007175,EMP0598,11,2024,21,2,10,0
ATT0007176,EMP0598,12,2024,19,2,3,2
ATT0007177,EMP0599,1,2024,18,2,8,0
ATT0007178,EMP0599,2,2024,21,1,1,3
ATT0007179,EMP0599,3,2024,22,0,12,0
ATT0007180,EMP0599,4,2024,20,2,18,1
ATT0007181,EMP0599,5,2024,22,1,0,2
ATT0007182,EMP0599,6,2024,20,1,7,2
ATT0007183,EMP0599,7,2024,19,3,16,0
ATT0007184,EMP0599,8,2024,18,3,20,2
ATT0007185,EMP0599,9,2024,21,0,3,1
ATT0007186,EMP0599,10,2024,20,1,5,0
ATT0007187,EMP0599,11,2024,21,0,10,0
ATT0007188,EMP0599,12,2024,22,2,3,3
ATT0007189,EMP0600,1,2024,21,2,8,3
ATT0007190,EMP0600,2,2024,19,3,19,1
ATT0007191,EMP0600,3,2024,22,3,15,1
ATT0007192,EMP0600,4,2024,18,2,7,0
ATT0007193,EMP0600,5,2024,19,3,7,1
ATT0007194,EMP0600,6,2024,22,3,10,1
ATT0007195,EMP0600,7,2024,20,3,19,3
ATT0007196,EMP0600,8,2024,21,3,2,3
ATT0007197,EMP0600,9,2024,19,1,18,1
ATT0007198,EMP0600,10,2024,21,2,17,3
ATT0007199,EMP0600,11,2024,18,2,12,0
ATT0007200,EMP0600,12,2024,19,0,5,2
ATT0007201,EMP0601,1,2024,18,1,5,3
ATT0007202,EMP0601,2,2024,19,3,12,3
ATT0007203,EMP0601,3,2024,18,1,7,0
ATT0007204,EMP0601,4,2024,19,2,13,2
ATT0007205,EMP0601,5,2024,18,0,7,0
ATT0007206,EMP0601,6,2024,20,0,5,1
ATT0007207,EMP0601,7,2024,21,0,17,2
ATT0007208,EMP0601,8,2024,21,0,11,3
ATT0007209,EMP0601,9,2024,22,3,17,3
ATT0007210,EMP0601,10,2024,18,1,2,3
ATT0007211,EMP0601,11,2024,18,0,5,2
ATT0007212,EMP0601,12,2024,18,3,0,1
ATT0007213,EMP0602,1,2024,18,2,3,3
ATT0007214,EMP0602,2,2024,21,2,17,0
ATT0007215,EMP0602,3,2024,21,3,4,0
ATT0007216,EMP0602,4,2024,21,2,10,1
ATT0007217,EMP0602,5,2024,20,0,5,1
ATT0007218,EMP0602,6,2024,18,1,7,0
ATT0007219,EMP0602,7,2024,19,1,19,1
ATT0007220,EMP0602,8,2024,18,2,3,0
ATT0007221,EMP0602,9,2024,19,3,5,0
ATT0007222,EMP0602,10,2024,19,1,8,3
ATT0007223,EMP0602,11,2024,18,2,12,2
ATT0007224,EMP0602,12,2024,22,3,20,1
ATT0007225,EMP0603,1,2024,19,3,0,0
ATT0007226,EMP0603,2,2024,22,2,5,3
ATT0007227,EMP0603,3,2024,18,0,4,2
ATT0007228,EMP0603,4,2024,21,3,10,0
ATT0007229,EMP0603,5,2024,18,3,2,3
ATT0007230,EMP0603,6,2024,21,1,9,0
ATT0007231,EMP0603,7,2024,18,3,15,1
ATT0007232,EMP0603,8,2024,21,0,13,1
ATT0007233,EMP0603,9,2024,18,1,0,3
ATT0007234,EMP0603,10,2024,18,0,1,3
ATT0007235,EMP0603,11,2024,18,1,12,0
ATT0007236,EMP0603,12,2024,22,2,16,2
ATT0007237,EMP0604,1,2024,19,2,18,2
ATT0007238,EMP0604,2,2024,18,1,18,1
ATT0007239,EMP0604,3,2024,22,0,6,1
ATT0007240,EMP0604,4,2024,21,1,0,3
ATT0007241,EMP0604,5,2024,21,3,8,0
ATT0007242,EMP0604,6,2024,20,1,11,0
ATT0007243,EMP0604,7,2024,20,0,4,1
ATT0007244,EMP0604,8,2024,19,1,16,0
ATT0007245,EMP0604,9,2024,19,1,2,2
ATT0007246,EMP0604,10,2024,20,1,15,2
ATT0007247,EMP0604,11,2024,20,3,19,0
ATT0007248,EMP0604,12,2024,20,3,5,1
ATT0007249,EMP0605,1,2024,18,0,0,2
ATT0007250,EMP0605,2,2024,22,0,12,1
ATT0007251,EMP0605,3,2024,19,0,9,1
ATT0007252,EMP0605,4,2024,19,1,8,3
ATT0007253,EMP0605,5,2024,19,3,1,1
ATT0007254,EMP0605,6,2024,21,3,6,2
ATT0007255,EMP0605,7,2024,20,0,3,2
ATT0007256,EMP0605,8,2024,18,2,3,0
ATT0007257,EMP0605,9,2024,20,0,6,1
ATT0007258,EMP0605,10,2024,20,0,10,3
ATT0007259,EMP0605,11,2024,22,1,16,2
ATT0007260,EMP0605,12,2024,20,2,9,1
ATT0007261,EMP0606,1,2024,22,3,8,3
ATT0007262,EMP0606,2,2024,20,1,0,0
ATT0007263,EMP0606,3,2024,22,0,8,1
ATT0007264,EMP0606,4,2024,20,2,4,3
ATT0007265,EMP0606,5,2024,22,0,13,0
ATT0007266,EMP0606,6,2024,21,2,8,3
ATT0007267,EMP0606,7,2024,20,0,3,3
ATT0007268,EMP0606,8,2024,22,1,6,0
ATT0007269,EMP0606,9,2024,22,0,0,1
ATT0007270,EMP0606,10,2024,22,1,15,2
ATT0007271,EMP0606,11,2024,19,0,2,0
ATT0007272,EMP0606,12,2024,19,3,9,1
ATT0007273,EMP0607,1,2024,20,0,2,2
ATT0007274,EMP0607,2,2024,18,2,3,2
ATT0007275,EMP0607,3,2024,18,1,4,2
ATT0007276,EMP0607,4,2024,19,2,18,3
ATT0007277,EMP0607,5,2024,19,1,14,0
ATT0007278,EMP0607,6,2024,19,1,18,2
ATT0007279,EMP0607,7,2024,21,1,11,0
ATT0007280,EMP0607,8,2024,19,2,16,3
ATT0007281,EMP0607,9,2024,22,1,5,1
ATT0007282,EMP0607,10,2024,21,1,0,0
ATT0007283,EMP0607,11,2024,19,2,3,0
ATT0007284,EMP0607,12,2024,21,2,19,2
ATT0007285,EMP0608,1,2024,19,0,11,0
ATT0007286,EMP0608,2,2024,20,1,17,2
ATT0007287,EMP0608,3,2024,19,3,7,0
ATT0007288,EMP0608,4,2024,21,2,16,0
ATT0007289,EMP0608,5,2024,22,0,16,1
ATT0007290,EMP0608,6,2024,21,0,12,3
ATT0007291,EMP0608,7,2024,19,0,20,3
ATT0007292,EMP0608,8,2024,19,3,8,3
ATT0007293,EMP0608,9,2024,19,0,17,3
ATT0007294,EMP0608,10,2024,20,1,6,2
ATT0007295,EMP0608,11,2024,19,3,3,1
ATT0007296,EMP0608,12,2024,19,0,0,2
ATT0007297,EMP0609,1,2024,21,0,10,3
ATT0007298,EMP0609,2,2024,19,3,11,2
ATT0007299,EMP0609,3,2024,20,1,18,2
ATT0007300,EMP0609,4,2024,18,0,19,1
ATT0007301,EMP0609,5,2024,19,2,11,3
ATT0007302,EMP0609,6,2024,22,1,9,0
ATT0007303,EMP0609,7,2024,19,0,4,0
ATT0007304,EMP0609,8,2024,20,3,14,3
ATT0007305,EMP0609,9,2024,22,1,6,3
ATT0007306,EMP0609,10,2024,20,1,5,3
ATT0007307,EMP0609,11,2024,21,1,18,1
ATT0007308,EMP0609,12,2024,18,1,14,0
ATT0007309,EMP0610,1,2024,19,0,19,3
ATT0007310,EMP0610,2,2024,22,3,13,3
ATT0007311,EMP0610,3,2024,18,0,18,2
ATT0007312,EMP0610,4,2024,22,1,13,1
ATT0007313,EMP0610,5,2024,22,0,0,3
ATT0007314,EMP0610,6,2024,22,0,3,3
ATT0007315,EMP0610,7,2024,21,2,0,0
ATT0007316,EMP0610,8,2024,19,3,4,2
ATT0007317,EMP0610,9,2024,19,3,3,2
ATT0007318,EMP0610,10,2024,19,3,17,2
ATT0007319,EMP0610,11,2024,19,2,13,2
ATT0007320,EMP0610,12,2024,18,3,13,2
ATT0007321,EMP0611,1,2024,21,1,13,1
ATT0007322,EMP0611,2,2024,20,1,19,2
ATT0007323,EMP0611,3,2024,21,0,12,1
ATT0007324,EMP0611,4,2024,20,1,10,3
ATT0007325,EMP0611,5,2024,19,3,12,2
ATT0007326,EMP0611,6,2024,19,0,17,2
ATT0007327,EMP0611,7,2024,18,2,12,1
ATT0007328,EMP0611,8,2024,19,2,0,0
ATT0007329,EMP0611,9,2024,21,3,5,1
ATT0007330,EMP0611,10,2024,22,2,3,0
ATT0007331,EMP0611,11,2024,18,1,4,2
ATT0007332,EMP0611,12,2024,20,1,10,2
ATT0007333,EMP0612,1,2024,22,3,3,3
ATT0007334,EMP0612,2,2024,18,2,3,3
ATT0007335,EMP0612,3,2024,20,0,4,1
ATT0007336,EMP0612,4,2024,21,0,16,3
ATT0007337,EMP0612,5,2024,19,1,11,1
ATT0007338,EMP0612,6,2024,21,3,17,2
ATT0007339,EMP0612,7,2024,21,2,5,1
ATT0007340,EMP0612,8,2024,20,2,11,2
ATT0007341,EMP0612,9,2024,21,1,4,1
ATT0007342,EMP0612,10,2024,18,2,5,3
ATT0007343,EMP0612,11,2024,18,0,13,2
ATT0007344,EMP0612,12,2024,19,1,16,3
ATT0007345,EMP0613,1,2024,19,3,10,1
ATT0007346,EMP0613,2,2024,18,2,8,3
ATT0007347,EMP0613,3,2024,21,1,11,0
ATT0007348,EMP0613,4,2024,21,0,1,1
ATT0007349,EMP0613,5,2024,20,2,5,0
ATT0007350,EMP0613,6,2024,22,0,5,0
ATT0007351,EMP0613,7,2024,20,3,20,2
ATT0007352,EMP0613,8,2024,21,1,1,3
ATT0007353,EMP0613,9,2024,22,2,12,1
ATT0007354,EMP0613,10,2024,22,0,7,2
ATT0007355,EMP0613,11,2024,22,0,2,1
ATT0007356,EMP0613,12,2024,18,2,7,1
ATT0007357,EMP0614,1,2024,21,3,3,3
ATT0007358,EMP0614,2,2024,22,2,5,0
ATT0007359,EMP0614,3,2024,22,2,20,3
ATT0007360,EMP0614,4,2024,20,1,5,2
ATT0007361,EMP0614,5,2024,21,2,4,3
ATT0007362,EMP0614,6,2024,21,0,8,1
ATT0007363,EMP0614,7,2024,21,0,17,1
ATT0007364,EMP0614,8,2024,22,0,18,1
ATT0007365,EMP0614,9,2024,22,2,16,2
ATT0007366,EMP0614,10,2024,20,1,19,1
